danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.39,0.649,2,-5.163,1,0.0345,0.172,0.0,0.216,0.144,121.161,audio_features,5qlJg0Wbj3sslxfwiaRNpq,spotify:track:5qlJg0Wbj3sslxfwiaRNpq,https://api.spotify.com/v1/tracks/5qlJg0Wbj3sslxfwiaRNpq,https://api.spotify.com/v1/audio-analysis/5qlJg0Wbj3sslxfwiaRNpq,299723,4
0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,audio_features,4pbJqGIASGPr0ZpGpnWkDn,spotify:track:4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/tracks/4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/audio-analysis/4pbJqGIASGPr0ZpGpnWkDn,122067,4
0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,audio_features,6Wx88Mv6b9ofjKMKkdwOJd,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/tracks/6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/audio-analysis/6Wx88Mv6b9ofjKMKkdwOJd,268613,4
0.494,0.667,4,-7.234,1,0.0336,0.363,0.000104,0.0992,0.282,79.993,audio_features,2IQg4g8vZfNr5AlZnkNqb4,spotify:track:2IQg4g8vZfNr5AlZnkNqb4,https://api.spotify.com/v1/tracks/2IQg4g8vZfNr5AlZnkNqb4,https://api.spotify.com/v1/audio-analysis/2IQg4g8vZfNr5AlZnkNqb4,344227,4
0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,audio_features,0G21yYKMZoHa30cYVi1iA8,spotify:track:0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/tracks/0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/audio-analysis/0G21yYKMZoHa30cYVi1iA8,273480,4
0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373,4
0.242,0.741,11,-7.258,1,0.0476,0.00397,0.000108,0.107,0.312,72.27,audio_features,5Jc94d2UCDEKJQ3V2vkzLO,spotify:track:5Jc94d2UCDEKJQ3V2vkzLO,https://api.spotify.com/v1/tracks/5Jc94d2UCDEKJQ3V2vkzLO,https://api.spotify.com/v1/audio-analysis/5Jc94d2UCDEKJQ3V2vkzLO,236200,4
0.555,0.717,2,-5.114,1,0.0269,0.0414,0.0,0.116,0.374,112.03,audio_features,2n6FX3Jcg4b4Leoz0GOqBF,spotify:track:2n6FX3Jcg4b4Leoz0GOqBF,https://api.spotify.com/v1/tracks/2n6FX3Jcg4b4Leoz0GOqBF,https://api.spotify.com/v1/audio-analysis/2n6FX3Jcg4b4Leoz0GOqBF,208507,4
0.638,0.891,9,-6.901,0,0.0422,0.00224,0.11,0.325,0.735,125.115,audio_features,6XcoiOYiNbIxzpt8WRxq8Z,spotify:track:6XcoiOYiNbIxzpt8WRxq8Z,https://api.spotify.com/v1/tracks/6XcoiOYiNbIxzpt8WRxq8Z,https://api.spotify.com/v1/audio-analysis/6XcoiOYiNbIxzpt8WRxq8Z,235601,4
0.536,0.582,8,-6.742,0,0.0386,0.00146,6.45e-06,0.0585,0.57,89.839,audio_features,0qCiSPbPabYabCcGq4uafp,spotify:track:0qCiSPbPabYabCcGq4uafp,https://api.spotify.com/v1/tracks/0qCiSPbPabYabCcGq4uafp,https://api.spotify.com/v1/audio-analysis/0qCiSPbPabYabCcGq4uafp,226991,4
