danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.294,0.653,2,-11.52,1,0.0504,0.0612,0.000689,0.14,0.185,95.011,audio_features,5FgQkEcqMXCqFdcsEx143b,spotify:track:5FgQkEcqMXCqFdcsEx143b,https://api.spotify.com/v1/tracks/5FgQkEcqMXCqFdcsEx143b,https://api.spotify.com/v1/audio-analysis/5FgQkEcqMXCqFdcsEx143b,353427,4
0.529,0.861,11,-10.581,1,0.0784,0.292,0.225,0.314,0.387,96.52,audio_features,07KYQySlrmE94gaLbhvp4X,spotify:track:07KYQySlrmE94gaLbhvp4X,https://api.spotify.com/v1/tracks/07KYQySlrmE94gaLbhvp4X,https://api.spotify.com/v1/audio-analysis/07KYQySlrmE94gaLbhvp4X,142507,4
0.344,0.497,9,-9.295,0,0.0366,0.0167,0.453,0.108,0.356,127.707,audio_features,573Z2Dty5epeNgKsgoDOlr,spotify:track:573Z2Dty5epeNgKsgoDOlr,https://api.spotify.com/v1/tracks/573Z2Dty5epeNgKsgoDOlr,https://api.spotify.com/v1/audio-analysis/573Z2Dty5epeNgKsgoDOlr,613440,4
0.363,0.113,7,-23.87,1,0.0396,0.885,0.118,0.112,0.0398,166.721,audio_features,0TBntp6t4oS6UXjxikO5n7,spotify:track:0TBntp6t4oS6UXjxikO5n7,https://api.spotify.com/v1/tracks/0TBntp6t4oS6UXjxikO5n7,https://api.spotify.com/v1/audio-analysis/0TBntp6t4oS6UXjxikO5n7,315040,3
0.226,0.585,2,-9.965,1,0.0343,0.128,0.0233,0.112,0.655,180.495,audio_features,3jBCwLVmmfKUH8321N4bdd,spotify:track:3jBCwLVmmfKUH8321N4bdd,https://api.spotify.com/v1/tracks/3jBCwLVmmfKUH8321N4bdd,https://api.spotify.com/v1/audio-analysis/3jBCwLVmmfKUH8321N4bdd,234600,3
0.297,0.27,0,-15.79,1,0.0434,0.0764,0.00117,0.15,0.103,104.126,audio_features,2jzjhQa7nLIaDMhMjSzedd,spotify:track:2jzjhQa7nLIaDMhMjSzedd,https://api.spotify.com/v1/tracks/2jzjhQa7nLIaDMhMjSzedd,https://api.spotify.com/v1/audio-analysis/2jzjhQa7nLIaDMhMjSzedd,390293,4
0.377,0.0849,2,-17.892,1,0.039,0.882,0.0607,0.19,0.354,85.022,audio_features,2AF1drAUmMi8ZX0U97UJLw,spotify:track:2AF1drAUmMi8ZX0U97UJLw,https://api.spotify.com/v1/tracks/2AF1drAUmMi8ZX0U97UJLw,https://api.spotify.com/v1/audio-analysis/2AF1drAUmMi8ZX0U97UJLw,161800,4
0.268,0.567,9,-17.114,0,0.0355,0.0529,0.681,0.157,0.518,163.057,audio_features,3IPpgcViKQ2E81XgMnT3yw,spotify:track:3IPpgcViKQ2E81XgMnT3yw,https://api.spotify.com/v1/tracks/3IPpgcViKQ2E81XgMnT3yw,https://api.spotify.com/v1/audio-analysis/3IPpgcViKQ2E81XgMnT3yw,550507,4
0.642,0.56,4,-13.159,1,0.0749,0.376,0.788,0.499,0.832,92.588,audio_features,14hykKy6TC9y6chiptCtje,spotify:track:14hykKy6TC9y6chiptCtje,https://api.spotify.com/v1/tracks/14hykKy6TC9y6chiptCtje,https://api.spotify.com/v1/audio-analysis/14hykKy6TC9y6chiptCtje,212733,4
0.591,0.416,7,-15.476,1,0.0459,0.43,0.0,0.648,0.803,126.881,audio_features,5v0ibjQegpYdMUGL95dI1a,spotify:track:5v0ibjQegpYdMUGL95dI1a,https://api.spotify.com/v1/tracks/5v0ibjQegpYdMUGL95dI1a,https://api.spotify.com/v1/audio-analysis/5v0ibjQegpYdMUGL95dI1a,161000,4
