danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.779,0.542,9,-15.137,0,0.0515,0.0358,0.000659,0.33,0.647,116.284,audio_features,6fw12s3vAJQAt7lbICodwC,spotify:track:6fw12s3vAJQAt7lbICodwC,https://api.spotify.com/v1/tracks/6fw12s3vAJQAt7lbICodwC,https://api.spotify.com/v1/audio-analysis/6fw12s3vAJQAt7lbICodwC,198373,4
0.838,0.381,11,-16.867,0,0.0351,0.00912,0.0988,0.0364,0.95,117.708,audio_features,1mMYaXpT65iZDtvfRA9EkE,spotify:track:1mMYaXpT65iZDtvfRA9EkE,https://api.spotify.com/v1/tracks/1mMYaXpT65iZDtvfRA9EkE,https://api.spotify.com/v1/audio-analysis/1mMYaXpT65iZDtvfRA9EkE,266560,4
0.865,0.612,11,-11.571,0,0.0572,0.226,0.0817,0.0572,0.963,116.544,audio_features,58bsVCyN73XiWPhxRmvZi3,spotify:track:58bsVCyN73XiWPhxRmvZi3,https://api.spotify.com/v1/tracks/58bsVCyN73XiWPhxRmvZi3,https://api.spotify.com/v1/audio-analysis/58bsVCyN73XiWPhxRmvZi3,241907,4
0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,audio_features,3PR79C1jVvLLLmgdyHkXl3,spotify:track:3PR79C1jVvLLLmgdyHkXl3,https://api.spotify.com/v1/tracks/3PR79C1jVvLLLmgdyHkXl3,https://api.spotify.com/v1/audio-analysis/3PR79C1jVvLLLmgdyHkXl3,185107,4
0.7,0.73,0,-8.763,0,0.0311,0.132,0.0,0.133,0.961,130.519,audio_features,5CI1FP2Volc9wjz2MBZsGx,spotify:track:5CI1FP2Volc9wjz2MBZsGx,https://api.spotify.com/v1/tracks/5CI1FP2Volc9wjz2MBZsGx,https://api.spotify.com/v1/audio-analysis/5CI1FP2Volc9wjz2MBZsGx,316067,4
0.836,0.72,1,-7.35,1,0.0658,0.374,0.0145,0.121,0.853,109.919,audio_features,3aBe3ohRrw3DAxjhE5CGWx,spotify:track:3aBe3ohRrw3DAxjhE5CGWx,https://api.spotify.com/v1/tracks/3aBe3ohRrw3DAxjhE5CGWx,https://api.spotify.com/v1/audio-analysis/3aBe3ohRrw3DAxjhE5CGWx,222787,4
0.752,0.548,11,-10.532,0,0.0329,0.295,0.115,0.0582,0.658,105.125,audio_features,4QT3YKobBj4BI7xCYRLr9u,spotify:track:4QT3YKobBj4BI7xCYRLr9u,https://api.spotify.com/v1/tracks/4QT3YKobBj4BI7xCYRLr9u,https://api.spotify.com/v1/audio-analysis/4QT3YKobBj4BI7xCYRLr9u,387867,4
0.761,0.614,10,-11.445,1,0.0354,0.0439,0.0596,0.0531,0.894,129.637,audio_features,3GXo1eWlT2flv4x01l5OTu,spotify:track:3GXo1eWlT2flv4x01l5OTu,https://api.spotify.com/v1/tracks/3GXo1eWlT2flv4x01l5OTu,https://api.spotify.com/v1/audio-analysis/3GXo1eWlT2flv4x01l5OTu,215627,4
0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4
0.704,0.852,0,-6.521,1,0.0302,0.0283,0.352,0.625,0.96,122.969,audio_features,4T5Y25pWs2pVZVcFIqFuf8,spotify:track:4T5Y25pWs2pVZVcFIqFuf8,https://api.spotify.com/v1/tracks/4T5Y25pWs2pVZVcFIqFuf8,https://api.spotify.com/v1/audio-analysis/4T5Y25pWs2pVZVcFIqFuf8,256453,4
