danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.451,0.885,4,-6.441,0,0.081,0.00617,0.0,0.107,0.8,157.775,audio_features,64RQTM5ih8kx5rl8fxbRVv,spotify:track:64RQTM5ih8kx5rl8fxbRVv,https://api.spotify.com/v1/tracks/64RQTM5ih8kx5rl8fxbRVv,https://api.spotify.com/v1/audio-analysis/64RQTM5ih8kx5rl8fxbRVv,193493,4
0.169,0.958,11,-5.843,1,0.0625,0.0634,0.382,0.165,0.328,174.006,audio_features,6DqfGofHKoLSAVgEZt1eF6,spotify:track:6DqfGofHKoLSAVgEZt1eF6,https://api.spotify.com/v1/tracks/6DqfGofHKoLSAVgEZt1eF6,https://api.spotify.com/v1/audio-analysis/6DqfGofHKoLSAVgEZt1eF6,142200,3
0.331,0.558,2,-5.506,1,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,audio_features,0SlpFHdk4UHBDzCEoXzy14,spotify:track:0SlpFHdk4UHBDzCEoXzy14,https://api.spotify.com/v1/tracks/0SlpFHdk4UHBDzCEoXzy14,https://api.spotify.com/v1/audio-analysis/0SlpFHdk4UHBDzCEoXzy14,303120,4
0.339,0.76,5,-7.666,0,0.0345,0.0651,6.32e-06,0.246,0.281,96.35,audio_features,4FH658GYnS4g5u0eI9dUcS,spotify:track:4FH658GYnS4g5u0eI9dUcS,https://api.spotify.com/v1/tracks/4FH658GYnS4g5u0eI9dUcS,https://api.spotify.com/v1/audio-analysis/4FH658GYnS4g5u0eI9dUcS,226533,4
0.431,0.903,2,-6.577,1,0.0406,0.02,4.95e-05,0.173,0.672,102.787,audio_features,3SyPTIK2xO4UhlpmKPsnK6,spotify:track:3SyPTIK2xO4UhlpmKPsnK6,https://api.spotify.com/v1/tracks/3SyPTIK2xO4UhlpmKPsnK6,https://api.spotify.com/v1/audio-analysis/3SyPTIK2xO4UhlpmKPsnK6,201133,4
0.405,0.991,2,-5.583,1,0.0971,0.000516,0.00161,0.34,0.441,169.856,audio_features,3ZYYnEBVTsMutqF8zDF5Vw,spotify:track:3ZYYnEBVTsMutqF8zDF5Vw,https://api.spotify.com/v1/tracks/3ZYYnEBVTsMutqF8zDF5Vw,https://api.spotify.com/v1/audio-analysis/3ZYYnEBVTsMutqF8zDF5Vw,194787,4
0.253,0.957,6,-3.399,1,0.0558,0.0221,0.11,0.366,0.33,188.013,audio_features,7npgVYPIv7jzYC9yFKKHig,spotify:track:7npgVYPIv7jzYC9yFKKHig,https://api.spotify.com/v1/tracks/7npgVYPIv7jzYC9yFKKHig,https://api.spotify.com/v1/audio-analysis/7npgVYPIv7jzYC9yFKKHig,271733,4
0.449,0.941,6,-3.279,0,0.0472,0.000319,0.344,0.102,0.139,119.018,audio_features,1jdAlTLjqbp5wyHH79WP05,spotify:track:1jdAlTLjqbp5wyHH79WP05,https://api.spotify.com/v1/tracks/1jdAlTLjqbp5wyHH79WP05,https://api.spotify.com/v1/audio-analysis/1jdAlTLjqbp5wyHH79WP05,264467,4
0.491,0.876,4,-6.807,0,0.033,4.09e-05,0.00261,0.0676,0.646,139.944,audio_features,52Col5Uhcts3SqKUKq5fiM,spotify:track:52Col5Uhcts3SqKUKq5fiM,https://api.spotify.com/v1/tracks/52Col5Uhcts3SqKUKq5fiM,https://api.spotify.com/v1/audio-analysis/52Col5Uhcts3SqKUKq5fiM,140293,4
0.387,0.974,3,-5.128,0,0.0966,0.00383,0.000111,0.0815,0.571,75.581,audio_features,3148vAO8qxD3ilR2QBfcaN,spotify:track:3148vAO8qxD3ilR2QBfcaN,https://api.spotify.com/v1/tracks/3148vAO8qxD3ilR2QBfcaN,https://api.spotify.com/v1/audio-analysis/3148vAO8qxD3ilR2QBfcaN,205453,4
